gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.9211  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.9236  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.10203 	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.924   	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3613  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3618  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3625  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.147   	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3626  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3638  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3639  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3649  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.3672  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
CUFF_NC.146   	      533	  89.49343339587243   	 10.318949343339586  	   0.18761726078799248
CUFF_NC.9168  	      533	  89.6810506566604    	 10.318949343339586  	   0.0
